time,session,teamID,playerID,rank,lastLap,cpsTotal,cpsChange
3482.318,1,35,0,47,0,3,3
3482.318,0,47,-1,48,0,0,0
3482.318,0,48,-1,49,0,0,0
3602.418,0,38,0,1,244,455,18
3602.418,0,10,1,2,242,454,19
3602.418,1,30,3,3,246,452,18
3602.418,0,43,4,4,243,449,17
3602.418,0,33,4,5,244,449,18
3602.418,0,32,2,6,241,448,18
3602.418,0,20,0,7,246,443,17
3602.418,1,24,2,8,250,442,17
3602.418,1,27,3,9,251,441,17
3602.418,0,12,1,10,256,440,16
3602.418,0,31,2,11,248,440,15
3602.418,0,44,0,12,249,439,16
3602.418,0,26,4,13,247,439,17
3602.418,0,22,4,14,249,437,17
3602.418,0,34,1,15,245,437,17
3602.418,0,21,1,16,253,435,16
3602.418,0,8,0,17,249,435,17
3602.418,0,1,0,18,261,434,16
3602.418,0,2,0,19,251,433,17
3602.418,1,29,3,20,252,432,17
3602.418,1,25,1,21,257,432,17
3602.418,1,36,1,22,247,430,16
3602.418,0,3,3,23,254,429,17
3602.418,1,4,3,24,266,429,17
3602.418,0,42,1,25,258,427,18
3602.418,0,28,0,26,255,424,18
3602.418,0,41,2,27,256,421,18
3602.418,0,15,2,28,265,421,18
3602.418,0,37,0,29,267,420,18
3602.418,0,45,0,30,263,419,17
3602.418,1,16,1,31,256,419,17
3602.418,0,40,0,32,260,416,16
3602.418,0,13,0,33,266,411,16
3602.418,0,39,2,34,266,410,15
3602.418,1,0,2,35,266,407,15
3602.418,0,17,1,36,281,403,15
3602.418,1,19,4,37,0,395,13
3602.418,1,9,4,38,287,395,15
3602.418,0,23,1,39,273,394,17
3602.418,0,46,1,40,289,390,17
3602.418,3,14,1,41,281,388,16
3602.418,0,7,4,40,280,374,12
3602.418,1,7,1,42,0,388,2
3602.418,0,11,3,43,296,381,16
3602.418,0,6,0,44,300,361,15
3602.418,3,5,1,45,314,301,14
3602.418,0,18,0,46,296,279,15
3602.418,1,35,0,47,0,20,17
3602.418,0,47,-1,48,0,0,0
3602.418,0,48,-1,49,0,0,0
3722.518,0,38,0,1,244,471,16
3722.518,0,10,1,2,242,470,16
3722.518,1,30,3,3,246,467,15
3722.518,0,43,4,4,243,466,17
3722.518,0,32,2,5,241,465,17
3722.518,0,33,4,6,244,465,16
3722.518,0,20,0,7,246,460,17
3722.518,1,24,2,8,250,459,17
3722.518,1,27,3,9,247,458,17
3722.518,0,12,1,10,248,457,17
3722.518,0,31,2,11,257,457,17
3722.518,0,44,0,12,248,456,17
3722.518,0,26,4,13,247,456,17
3722.518,0,22,4,14,249,454,17
3722.518,0,34,1,15,247,454,17
3722.518,0,1,0,16,249,451,17
3722.518,0,8,0,17,249,435,7
3722.518,1,8,4,17,0,450,8
3722.518,0,21,1,18,257,450,15
3722.518,0,2,0,19,257,449,16
3722.518,1,29,3,20,248,449,17
3722.518,1,25,1,21,253,448,16
3722.518,1,36,1,22,251,447,17
3722.518,0,3,3,23,251,445,16
3722.518,1,4,3,24,263,443,14
3722.518,0,42,1,25,253,442,15
3722.518,0,28,0,26,255,439,15
3722.518,0,41,2,27,256,435,14
3722.518,0,15,2,28,265,435,14
3722.518,0,37,0,29,267,435,15
3722.518,0,45,0,30,263,434,15
3722.518,1,16,1,31,256,433,14
3722.518,0,40,0,32,260,431,15
3722.518,0,13,0,33,266,426,15
3722.518,0,39,2,34,266,424,14
3722.518,1,0,2,35,267,424,17
3722.518,0,17,1,36,281,403,11
3722.518,1,17,0,36,0,417,3
3722.518,1,19,4,37,296,411,16
3722.518,0,23,1,38,267,408,14
3722.518,1,9,4,39,287,407,12
3722.518,3,14,1,40,281,403,15
3722.518,0,46,1,41,289,402,12
3722.518,1,7,1,42,0,402,14
3722.518,0,11,3,43,296,396,15
3722.518,0,6,0,44,300,361,13
3722.518,1,6,1,44,0,374,0
3722.518,3,5,1,45,314,316,15
3722.518,0,18,0,46,296,293,14
3722.518,1,35,0,47,0,33,13
3722.518,0,47,-1,48,0,0,0
3722.518,0,48,-1,49,0,0,0
3842.523,0,38,0,1,242,489,18
3842.523,0,10,1,2,243,487,17
3842.523,1,30,3,3,248,484,17
3842.523,0,43,4,4,244,482,16
3842.523,0,33,4,5,250,481,16
3842.523,0,32,2,6,246,481,16
3842.523,0,20,0,7,245,476,16
3842.523,1,24,2,8,250,474,15
3842.523,1,27,3,9,247,474,16
3842.523,0,12,1,10,248,473,16
3842.523,0,31,2,11,257,472,15
3842.523,0,44,0,12,248,471,15
3842.523,0,26,4,13,247,456,7
3842.523,1,26,0,13,0,471,8
3842.523,0,22,4,14,249,470,16
3842.523,0,34,1,15,247,468,14
3842.523,0,1,0,16,249,466,15
3842.523,0,21,1,17,257,466,16
3842.523,0,2,0,18,257,465,16
3842.523,1,29,3,19,248,465,16
3842.523,1,8,4,20,0,465,15
3842.523,1,25,1,21,253,464,16
3842.523,1,36,1,22,251,463,16
3842.523,0,3,3,23,251,462,17
3842.523,0,42,1,24,253,459,17
3842.523,1,4,3,25,263,459,16
3842.523,0,28,0,26,257,455,16
3842.523,0,37,0,27,259,451,16
3842.523,0,15,2,28,265,435,11
3842.523,1,15,3,28,0,450,4
3842.523,1,16,1,29,257,449,16
3842.523,0,41,2,30,263,449,14
3842.523,0,45,0,30,263,434,8
3842.523,1,45,1,31,0,449,7
3842.523,0,40,0,32,264,447,16
3842.523,0,13,0,33,266,440,14
3842.523,0,39,2,34,266,439,15
3842.523,1,0,2,35,267,437,13
3842.523,1,17,0,36,0,432,15
3842.523,1,19,4,37,296,424,13
3842.523,1,9,4,38,301,422,15
3842.523,0,23,1,39,267,421,13
3842.523,3,14,1,40,271,418,15
3842.523,0,46,1,41,275,415,13
3842.523,1,7,1,42,0,414,12
3842.523,0,11,3,43,275,411,15
3842.523,1,6,1,44,0,389,15
3842.523,3,5,1,45,314,327,11
3842.523,0,18,0,46,296,306,13
3842.523,1,35,0,47,268,50,17
3842.523,0,47,-1,48,0,0,0
3842.523,0,48,-1,49,0,0,0
3962.593,0,38,0,1,242,505,16
3962.593,0,10,1,2,243,503,16
3962.593,1,30,3,3,248,500,16
3962.593,0,43,4,4,244,499,17
3962.593,0,32,2,5,246,497,16
3962.593,0,33,4,6,250,497,16
3962.593,0,20,0,7,245,493,17
3962.593,1,24,2,8,249,491,17
3962.593,1,27,3,9,246,491,17
3962.593,0,12,1,10,249,490,17
3962.593,0,44,0,11,249,489,18
3962.593,0,31,2,11,257,472,4
3962.593,1,31,1,12,0,488,12
3962.593,1,26,0,13,0,487,16
3962.593,0,22,4,14,249,487,17
3962.593,0,34,1,15,247,468,9
3962.593,1,34,0,15,0,483,6
3962.593,0,1,0,16,256,482,16
3962.593,0,21,1,17,263,482,16
3962.593,1,29,3,18,250,481,16
3962.593,1,8,4,19,268,481,16
3962.593,0,2,0,20,256,481,16
3962.593,1,25,1,21,253,464,12
3962.593,2,25,2,21,0,479,3
3962.593,1,36,1,22,254,479,16
3962.593,0,3,3,23,248,477,15
3962.593,0,42,1,24,253,475,16
3962.593,1,4,3,25,263,472,13
3962.593,0,28,0,26,257,470,15
3962.593,0,37,0,27,259,466,15
3962.593,1,16,1,28,257,466,17
3962.593,1,15,3,29,0,465,15
3962.593,0,41,2,30,263,464,15
3962.593,1,45,1,31,0,463,14
3962.593,0,40,0,32,264,463,16
3962.593,0,13,0,33,276,456,16
3962.593,0,39,2,34,276,455,16
3962.593,1,0,2,35,267,454,17
3962.593,1,17,0,36,0,445,13
3962.593,1,19,4,37,294,437,13
3962.593,0,23,1,38,267,436,15
3962.593,1,9,4,39,301,436,14
3962.593,3,14,1,40,271,434,16
3962.593,1,7,1,41,307,427,13
3962.593,0,46,1,42,275,424,9
3962.593,0,11,3,43,275,424,13
3962.593,1,6,1,44,0,401,12
3962.593,3,5,1,45,319,340,13
3962.593,0,18,0,46,292,321,15
3962.593,1,35,0,47,268,64,14
3962.593,0,47,-1,48,0,0,0
3962.593,0,48,-1,49,0,0,0
4082.619,0,38,0,1,242,522,17
4082.619,0,10,1,2,243,520,17
4082.619,1,30,3,3,242,517,17
4082.619,0,43,4,4,245,516,17
4082.619,0,32,2,5,242,515,18
4082.619,0,33,4,6,248,514,17
4082.619,0,20,0,7,245,508,15
4082.619,1,24,2,8,249,507,16
4082.619,1,27,3,9,246,491,13
4082.619,2,27,0,9,0,506,2
4082.619,0,12,1,10,249,504,14
4082.619,0,44,0,11,249,504,15
4082.619,1,26,0,12,254,503,16
4082.619,1,31,1,13,0,503,15
4082.619,0,22,4,14,249,502,15
4082.619,1,34,0,15,0,499,16
4082.619,0,21,1,16,263,498,16
4082.619,0,1,0,17,256,498,16
4082.619,1,29,3,18,250,497,16
4082.619,1,8,4,19,268,496,15
4082.619,0,2,0,20,256,496,15
4082.619,2,25,2,21,0,496,17
4082.619,0,3,3,22,248,495,18
4082.619,1,36,1,23,254,494,15
4082.619,0,42,1,24,250,492,17
4082.619,1,4,3,25,278,489,17
4082.619,0,28,0,26,256,487,17
4082.619,0,37,0,27,258,482,16
4082.619,1,16,1,28,259,481,15
4082.619,0,41,2,29,276,480,16
4082.619,1,45,1,30,270,479,16
4082.619,1,15,3,31,0,479,14
4082.619,0,40,0,32,264,478,15
4082.619,0,13,0,33,276,470,14
4082.619,0,39,2,34,276,469,14
4082.619,1,0,2,35,267,467,13
4082.619,1,17,0,36,296,460,15
4082.619,1,19,4,37,294,452,15
4082.619,1,9,4,38,286,448,12
4082.619,3,14,1,39,267,448,14
4082.619,0,23,1,38,267,436,5
4082.619,1,23,3,40,0,447,6
4082.619,1,7,1,41,307,441,14
4082.619,0,46,1,42,275,436,12
4082.619,0,11,3,43,275,436,12
4082.619,1,6,1,44,290,416,15
4082.619,3,5,1,45,319,353,13
4082.619,0,18,0,46,292,334,13
4082.619,1,35,0,47,263,81,17
4082.619,0,47,-1,48,0,0,0
4082.619,0,48,-1,49,0,0,0
4202.697,0,38,0,1,242,538,16
4202.697,0,10,1,2,243,536,16
4202.697,1,30,3,3,242,534,17
4202.697,0,43,4,4,245,532,16
4202.697,0,32,2,5,242,531,16
4202.697,0,33,4,6,248,530,16
4202.697,0,20,0,7,248,526,18
4202.697,1,24,2,8,248,524,17
4202.697,2,27,0,9,0,522,16
4202.697,0,44,0,10,251,521,17
4202.697,0,12,1,11,256,521,17
4202.697,1,31,1,12,254,520,17
4202.697,1,26,0,13,254,519,16
4202.697,0,22,4,14,246,519,17
4202.697,1,34,0,15,254,516,17
4202.697,0,1,0,16,257,514,16
4202.697,1,29,3,17,250,514,17
4202.697,0,2,0,18,255,512,16
4202.697,0,21,1,16,263,498,12
4202.697,1,21,0,19,0,512,2
4202.697,1,8,4,20,257,512,16
4202.697,2,25,2,21,256,511,15
4202.697,1,36,1,22,257,510,16
4202.697,0,3,3,23,248,509,14
4202.697,0,42,1,24,250,507,15
4202.697,1,4,3,25,278,504,15
4202.697,0,28,0,26,256,501,14
4202.697,0,37,0,27,258,498,16
4202.697,1,16,1,28,259,497,16
4202.697,0,41,2,29,276,496,16
4202.697,1,45,1,30,270,495,16
4202.697,1,15,3,31,275,495,16
4202.697,0,40,0,32,264,494,16
4202.697,0,13,0,33,263,487,17
4202.697,0,39,2,34,266,486,17
4202.697,1,0,2,35,268,483,16
4202.697,1,17,0,36,296,474,14
4202.697,1,19,4,37,294,466,14
4202.697,3,14,1,38,267,464,16
4202.697,1,9,4,39,286,462,14
4202.697,1,23,3,40,0,457,10
4202.697,1,7,1,41,303,454,13
4202.697,0,46,1,42,360,448,12
4202.697,0,11,3,43,275,436,6
4202.697,1,11,0,43,0,448,6
4202.697,1,6,1,44,290,430,14
4202.697,3,5,1,45,319,364,11
4202.697,0,18,0,46,297,348,14
4202.697,1,35,0,47,263,96,15
4202.697,0,47,-1,48,0,0,0
4202.697,0,48,-1,49,0,0,0
4322.798,0,38,0,1,242,557,19
4322.798,0,10,1,2,244,555,19
4322.798,1,30,3,3,242,552,18
4322.798,0,43,4,4,244,550,18
4322.798,0,32,2,5,245,549,18
4322.798,0,33,4,6,245,548,18
4322.798,0,20,0,7,248,526,4
4322.798,1,20,4,7,0,542,12
4322.798,1,24,2,8,248,540,16
4322.798,2,27,0,9,258,538,16
4322.798,0,44,0,10,251,537,16
4322.798,1,26,0,11,250,537,18
4322.798,0,12,1,12,256,537,16
4322.798,1,31,1,13,254,536,16
4322.798,0,22,4,14,246,536,17
4322.798,1,34,0,15,254,532,16
4322.798,0,1,0,16,257,531,17
4322.798,1,29,3,17,250,531,17
4322.798,0,2,0,18,255,530,18
4322.798,1,8,4,19,257,529,17
4322.798,1,21,0,20,0,529,17
4322.798,2,25,2,21,256,529,18
4322.798,1,36,1,22,257,528,18
4322.798,0,3,3,23,251,527,18
4322.798,0,42,1,24,254,524,17
4322.798,1,4,3,25,259,521,17
4322.798,0,28,0,26,256,519,18
4322.798,0,37,0,27,257,515,17
4322.798,1,16,1,28,254,514,17
4322.798,0,41,2,29,260,512,16
4322.798,1,45,1,30,257,511,16
4322.798,0,40,0,31,258,510,16
4322.798,1,15,3,32,275,509,14
4322.798,0,13,0,33,263,502,15
4322.798,0,39,2,34,266,501,15
4322.798,1,0,2,35,268,499,16
4322.798,1,17,0,36,279,490,16
4322.798,1,19,4,37,294,466,1
4322.798,2,19,3,37,0,479,12
4322.798,3,14,1,38,267,479,15
4322.798,1,9,4,39,309,476,14
4322.798,1,7,1,40,303,471,17
4322.798,1,23,3,41,0,470,13
4322.798,1,11,0,42,0,462,14
4322.798,0,46,1,43,360,461,13
4322.798,1,6,1,44,282,446,16
4322.798,3,5,1,45,325,376,12
4322.798,0,18,0,46,297,363,15
4322.798,1,35,0,47,253,114,18
4322.798,0,47,-1,48,0,0,0
4322.798,0,48,-1,49,0,0,0
4442.889,0,38,0,1,242,572,15
4442.889,0,10,1,2,244,570,15
4442.889,1,30,3,3,242,568,16
4442.889,0,43,4,4,244,566,16
4442.889,0,32,2,5,245,565,16
4442.889,0,33,4,6,245,565,17
4442.889,1,24,2,7,250,557,17
4442.889,1,20,4,8,0,557,15
4442.889,2,27,0,9,258,556,18
4442.889,0,44,0,10,250,554,17
4442.889,1,31,1,11,249,554,18
4442.889,0,12,1,12,259,553,16
4442.889,1,26,0,13,250,552,15
4442.889,0,22,4,14,246,536,2
4442.889,1,22,0,14,0,552,14
4442.889,1,34,0,15,252,549,17
4442.889,0,1,0,16,251,547,16
4442.889,1,29,3,17,249,547,16
4442.889,0,2,0,18,251,545,15
4442.889,2,25,2,19,246,545,16
4442.889,1,21,0,20,267,544,15
4442.889,1,8,4,21,260,544,15
4442.889,1,36,1,22,257,543,15
4442.889,0,3,3,23,251,542,15
4442.889,0,42,1,24,254,539,15
4442.889,1,4,3,25,259,536,15
4442.889,0,28,0,26,256,534,15
4442.889,0,37,0,27,257,530,15
4442.889,0,41,2,28,260,529,17
4442.889,1,16,1,29,254,529,15
4442.889,1,45,1,30,257,528,17
4442.889,0,40,0,31,258,526,16
4442.889,1,15,3,32,270,526,17
4442.889,0,13,0,33,264,517,15
4442.889,0,39,2,34,267,516,15
4442.889,1,0,2,35,268,514,15
4442.889,1,17,0,36,279,504,14
4442.889,3,14,1,37,269,494,15
4442.889,1,9,4,38,309,491,15
4442.889,2,19,3,39,0,489,10
4442.889,1,23,3,40,347,483,13
4442.889,1,7,1,41,303,483,12
4442.889,1,11,0,42,293,476,14
4442.889,0,46,1,43,360,475,14
4442.889,1,6,1,44,282,461,15
4442.889,3,5,1,45,325,384,8
4442.889,0,18,0,46,284,377,14
4442.889,1,35,0,47,253,127,13
4442.889,0,47,-1,48,0,0,0
4442.889,0,48,-1,49,0,0,0
4562.956,0,38,0,1,243,590,18
4562.956,0,10,1,2,243,588,18
4562.956,1,30,3,3,247,585,17
4562.956,0,43,4,4,245,583,17
4562.956,0,32,2,5,242,582,17
4562.956,0,33,4,6,244,581,16
4562.956,1,20,4,7,261,574,17
4562.956,1,24,2,8,250,573,16
4562.956,2,27,0,9,258,571,15
4562.956,0,44,0,10,250,570,16
4562.956,1,31,1,11,249,569,15
4562.956,1,26,0,12,253,569,17
4562.956,0,12,1,13,259,569,16
4562.956,1,22,0,14,0,567,15
4562.956,1,34,0,15,252,565,16
4562.956,1,29,3,16,249,564,17
4562.956,0,1,0,17,251,564,17
4562.956,0,2,0,18,251,562,17
4562.956,2,25,2,19,246,562,17
4562.956,1,8,4,20,260,560,16
4562.956,0,3,3,21,254,559,17
4562.956,1,21,0,22,267,559,15
4562.956,1,36,1,23,250,558,15
4562.956,0,42,1,24,251,557,18
4562.956,1,4,3,25,256,552,16
4562.956,0,28,0,26,259,550,16
4562.956,0,37,0,27,258,546,16
4562.956,0,41,2,28,252,544,15
4562.956,1,16,1,29,265,544,15
4562.956,1,45,1,30,257,541,13
4562.956,0,40,0,31,258,540,14
4562.956,1,15,3,32,270,540,14
4562.956,0,13,0,33,264,533,16
4562.956,0,39,2,34,267,531,15
4562.956,1,0,2,35,268,527,13
4562.956,1,17,0,36,281,519,15
4562.956,3,14,1,37,269,508,14
4562.956,2,19,3,38,319,505,16
4562.956,1,9,4,39,309,504,13
4562.956,1,7,1,40,289,498,15
4562.956,1,23,3,41,347,496,13
4562.956,0,46,1,42,327,491,16
4562.956,1,11,0,43,293,490,14
4562.956,1,6,1,44,282,475,14
4562.956,3,5,1,45,325,396,12
4562.956,0,18,0,46,284,392,15
4562.956,1,35,0,47,263,144,17
4562.956,0,47,-1,48,0,0,0
4562.956,0,48,-1,49,0,0,0
4683.033,0,38,0,1,243,606,16
4683.033,0,10,1,2,243,603,15
4683.033,1,30,3,3,247,601,16
4683.033,0,43,4,4,245,599,16
4683.033,0,32,2,5,242,599,17
4683.033,0,33,4,6,244,598,17
4683.033,1,24,2,7,246,590,17
4683.033,1,20,4,8,261,589,15
4683.033,2,27,0,9,250,588,17
4683.033,1,26,0,10,253,585,16
4683.033,0,44,0,11,246,585,15
4683.033,1,31,1,12,251,585,16
4683.033,0,12,1,13,253,585,16
4683.033,1,22,0,14,256,584,17
4683.033,1,34,0,15,253,580,15
4683.033,1,29,3,16,251,579,15
4683.033,0,1,0,17,252,579,15
4683.033,2,25,2,18,246,577,15
4683.033,0,2,0,19,251,576,14
4683.033,1,8,4,20,260,575,15
4683.033,0,3,3,21,254,575,16
4683.033,1,21,0,22,267,574,15
4683.033,1,36,1,23,250,572,14
4683.033,0,42,1,24,251,572,15
4683.033,1,4,3,25,256,567,15
4683.033,0,28,0,26,259,565,15
4683.033,0,37,0,27,258,562,16
4683.033,1,16,1,28,265,561,17
4683.033,0,41,2,29,252,557,13
4683.033,1,45,1,30,271,556,15
4683.033,0,40,0,31,263,556,16
4683.033,1,15,3,32,271,555,15
4683.033,0,13,0,33,264,533,11
4683.033,1,13,3,33,0,547,3
4683.033,0,39,2,34,264,547,16
4683.033,1,0,2,35,268,542,15
4683.033,1,17,0,36,281,533,14
4683.033,3,14,1,37,275,523,15
4683.033,2,19,3,38,319,520,15
4683.033,1,9,4,39,291,518,14
4683.033,1,7,1,40,289,511,13
4683.033,1,23,3,41,347,508,12
4683.033,0,46,1,42,327,505,14
4683.033,1,11,0,43,293,503,13
4683.033,1,6,1,44,274,490,15
4683.033,3,5,1,45,325,408,12
4683.033,0,18,0,46,284,404,12
4683.033,1,35,0,47,263,160,16
4683.033,0,47,-1,48,0,0,0
4683.033,0,48,-1,49,0,0,0
4803.097,0,38,0,1,243,623,17
4803.097,0,10,1,2,244,620,17
4803.097,1,30,3,3,245,618,17
4803.097,0,43,4,4,244,616,17
4803.097,0,32,2,5,244,615,16
4803.097,0,33,4,6,244,614,16
4803.097,1,24,2,7,246,606,16
4803.097,1,20,4,8,256,605,16
4803.097,2,27,0,9,250,602,14
4803.097,0,44,0,10,246,602,17
4803.097,1,31,1,11,251,602,17
4803.097,0,12,1,12,253,601,16
4803.097,1,22,0,13,256,599,15
4803.097,1,26,0,14,253,598,13
4803.097,1,34,0,15,253,598,18
4803.097,1,29,3,16,251,597,18
4803.097,0,1,0,17,252,596,17
4803.097,2,25,2,18,251,594,17
4803.097,0,2,0,19,259,594,18
4803.097,0,3,3,20,249,592,17
4803.097,1,8,4,21,260,591,16
4803.097,1,21,0,22,267,590,16
4803.097,1,36,1,23,274,589,17
4803.097,0,42,1,24,254,589,17
4803.097,1,4,3,25,263,583,16
4803.097,0,28,0,26,257,582,17
4803.097,0,37,0,27,258,577,15
4803.097,1,16,1,28,265,575,14
4803.097,0,41,2,29,252,572,15
4803.097,1,45,1,30,271,571,15
4803.097,0,40,0,31,263,571,15
4803.097,1,15,3,32,271,569,14
4803.097,0,39,2,33,264,563,16
4803.097,1,13,3,34,0,562,15
4803.097,1,0,2,35,285,558,16
4803.097,1,17,0,36,281,547,14
4803.097,3,14,1,37,275,538,15
4803.097,2,19,3,38,319,534,14
4803.097,1,9,4,39,291,531,13
4803.097,1,7,1,40,305,523,12
4803.097,1,23,3,41,314,523,15
4803.097,0,46,1,42,262,520,15
4803.097,1,11,0,43,290,518,15
4803.097,1,6,1,44,274,504,14
4803.097,3,5,1,45,310,422,14
4803.097,0,18,0,46,293,420,16
4803.097,1,35,0,47,254,176,16
4803.097,0,47,-1,48,0,0,0
4803.097,0,48,-1,49,0,0,0
4923.182,0,38,0,1,243,639,16
4923.182,0,10,1,2,244,637,17
4923.182,1,30,3,3,245,634,16
4923.182,0,43,4,4,244,632,16
4923.182,0,32,2,5,244,632,17
4923.182,0,33,4,6,244,632,18
4923.182,1,24,2,7,247,623,17
4923.182,1,20,4,8,256,620,15
4923.182,2,27,0,9,254,620,18
4923.182,0,44,0,10,255,618,16
4923.182,1,31,1,11,247,618,16
4923.182,0,12,1,12,251,617,16
4923.182,1,22,0,13,251,616,17
4923.182,1,26,0,14,271,615,17
4923.182,1,34,0,15,248,613,15
4923.182,1,29,3,16,247,612,15
4923.182,0,1,0,17,252,611,15
4923.182,2,25,2,18,251,609,15
4923.182,0,2,0,19,259,608,14
4923.182,0,3,3,20,249,607,15
4923.182,1,8,4,21,260,607,16
4923.182,1,21,0,22,267,605,15
4923.182,1,36,1,23,274,604,15
4923.182,0,42,1,24,254,604,15
4923.182,1,4,3,25,263,598,15
4923.182,0,28,0,26,257,598,16
4923.182,0,37,0,27,255,594,17
4923.182,1,16,1,28,256,591,16
4923.182,0,41,2,29,285,588,16
4923.182,1,45,1,30,264,588,17
4923.182,0,40,0,31,265,587,16
4923.182,1,15,3,32,272,585,16
4923.182,0,39,2,33,264,577,14
4923.182,1,13,3,34,0,576,14
4923.182,1,0,2,35,285,571,13
4923.182,1,17,0,36,280,562,15
4923.182,3,14,1,37,271,553,15
4923.182,2,19,3,38,276,549,15
4923.182,1,9,4,39,300,545,14
4923.182,1,7,1,40,305,538,15
4923.182,1,23,3,41,314,535,12
4923.182,0,46,1,42,262,534,14
4923.182,1,11,0,43,290,533,15
4923.182,1,6,1,44,275,520,16
4923.182,3,5,1,45,310,435,13
4923.182,0,18,0,46,293,433,13
4923.182,1,35,0,47,254,191,15
4923.182,0,47,-1,48,0,0,0
4923.182,0,48,-1,49,0,0,0
5043.211,0,38,0,1,242,657,18
5043.211,0,10,1,2,243,654,17
5043.211,1,30,3,3,241,651,17
5043.211,0,43,4,4,245,649,17
5043.211,0,32,2,5,246,648,16
5043.211,0,33,4,6,243,647,15
5043.211,1,24,2,7,247,638,15
5043.211,1,20,4,8,256,637,17
5043.211,2,27,0,9,254,635,15
5043.211,0,44,0,10,255,635,17
5043.211,1,31,1,11,247,634,16
5043.211,0,12,1,12,251,633,16
5043.211,1,22,0,13,251,631,15
5043.211,1,26,0,14,271,630,15
5043.211,1,29,3,15,247,629,17
5043.211,1,34,0,16,248,629,16
5043.211,0,1,0,17,254,628,17
5043.211,2,25,2,18,249,626,17
5043.211,0,2,0,19,254,625,17
5043.211,0,3,3,20,249,624,17
5043.211,1,8,4,21,254,623,16
5043.211,1,36,1,22,249,622,18
5043.211,1,21,0,23,261,620,15
5043.211,0,42,1,24,252,620,16
5043.211,0,28,0,25,255,613,15
5043.211,1,4,3,25,263,598,14
5043.211,2,4,4,26,0,612,0
5043.211,0,37,0,27,255,608,14
5043.211,1,16,1,28,256,606,15
5043.211,0,41,2,29,285,603,15
5043.211,1,45,1,30,264,603,15
5043.211,0,40,0,31,265,602,15
5043.211,1,15,3,32,272,601,16
5043.211,0,39,2,33,260,594,17
5043.211,1,13,3,34,277,592,16
5043.211,1,0,2,35,272,587,16
5043.211,1,17,0,36,280,575,13
5043.211,3,14,1,37,271,569,16
5043.211,2,19,3,38,276,564,15
5043.211,1,9,4,39,300,560,15
5043.211,1,7,1,40,305,550,12
5043.211,1,23,3,41,300,549,14
5043.211,0,46,1,42,293,549,15
5043.211,1,11,0,43,283,547,14
5043.211,1,6,1,44,275,534,14
5043.211,0,18,0,45,285,447,14
5043.211,3,5,1,46,310,446,11
5043.211,1,35,0,47,258,207,16
5043.211,0,47,-1,48,0,0,0
5043.211,0,48,-1,49,0,0,0
5163.311,0,38,0,1,242,673,16
5163.311,0,10,1,2,243,671,17
5163.311,1,30,3,3,241,669,18
5163.311,0,43,4,4,245,666,17
5163.311,0,32,2,5,246,666,18
5163.311,0,33,4,6,243,666,19
5163.311,1,24,2,7,247,657,19
5163.311,2,27,0,8,245,654,19
5163.311,1,20,4,9,256,653,16
5163.311,0,44,0,10,248,652,17
5163.311,0,12,1,11,245,651,18
5163.311,1,31,1,12,260,650,16
5163.311,1,22,0,13,250,650,19
5163.311,1,26,0,14,251,648,18
5163.311,1,34,0,15,248,645,16
5163.311,0,1,0,16,254,645,17
5163.311,1,29,3,17,247,645,16
5163.311,0,2,0,18,254,641,16
5163.311,0,3,3,19,249,641,17
5163.311,2,25,2,20,249,641,15
5163.311,1,8,4,21,254,640,17
5163.311,1,36,1,22,249,638,16
5163.311,1,21,0,23,261,637,17
5163.311,0,42,1,24,252,637,17
5163.311,0,28,0,25,255,631,18
5163.311,2,4,4,26,0,629,17
5163.311,0,37,0,27,261,626,18
5163.311,1,16,1,28,266,623,17
5163.311,0,41,2,29,256,620,17
5163.311,1,45,1,30,258,619,16
5163.311,0,40,0,31,264,618,16
5163.311,1,15,3,32,272,615,14
5163.311,0,39,2,33,260,609,15
5163.311,1,13,3,34,277,607,15
5163.311,1,0,2,35,272,603,16
5163.311,1,17,0,36,283,591,16
5163.311,3,14,1,37,267,584,15
5163.311,2,19,3,38,268,581,17
5163.311,1,9,4,39,300,572,12
5163.311,1,7,1,40,296,566,16
5163.311,0,46,1,41,293,564,15
5163.311,1,11,0,42,283,563,16
5163.311,1,23,3,43,300,559,10
5163.311,1,6,1,44,272,550,16
5163.311,0,18,0,45,285,462,15
5163.311,3,5,1,46,327,459,13
5163.311,1,35,0,47,258,224,17
5163.311,0,47,-1,48,0,0,0
5163.311,0,48,-1,49,0,0,0
5283.317,0,38,0,1,245,691,18
5283.317,0,10,1,2,247,687,16
5283.317,1,30,3,3,246,685,16
5283.317,0,43,4,4,243,683,17
5283.317,0,32,2,5,243,682,16
5283.317,0,33,4,6,247,681,15
5283.317,1,24,2,7,247,672,15
5283.317,1,20,4,8,254,669,16
5283.317,2,27,0,9,245,669,15
5283.317,0,44,0,10,248,668,16
5283.317,0,12,1,11,245,667,16
5283.317,1,31,1,12,260,666,16
5283.317,1,22,0,13,250,665,15
5283.317,1,26,0,14,251,663,15
5283.317,1,34,0,15,257,662,17
5283.317,0,1,0,16,247,662,17
5283.317,1,29,3,17,256,662,17
5283.317,0,2,0,18,250,658,17
5283.317,0,3,3,19,246,658,17
5283.317,2,25,2,20,264,657,16
5283.317,1,8,4,21,253,656,16
5283.317,0,42,1,22,252,653,16
5283.317,1,21,0,23,259,653,16
5283.317,1,36,1,24,255,653,15
5283.317,0,28,0,25,255,645,14
